codigo_1;sigla_1;asignatura_1;codigo_2;sigla_2;asignatura_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0108;0,0000;-0,0108
101523;FQ;FUNDAMENTOS DE QUÍMICA;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0109;0,0000;-0,0109
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0111;0,0000;-0,0111
101522;MICRO;MICROBIOLOGÍA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0112;0,0000;-0,0112
101522;MICRO;MICROBIOLOGÍA;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0113;0,0000;-0,0113
101544;CA;CARTOGRAFÍA APLICADA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0114;0,0000;-0,0114
101544;CA;CARTOGRAFÍA APLICADA;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;0;0;0,0115;0,0000;-0,0115
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0603;0,0487;-0,0116
101521;E;ECOLOGÍA;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;0;0;0,0119;0,0000;-0,0119
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0127;0,0000;-0,0127
101544;CA;CARTOGRAFÍA APLICADA;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0127;0,0000;-0,0127
101520;FB;FUNDAMENTOS DE BIOLOGÍA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0128;0,0000;-0,0128
101544;CA;CARTOGRAFÍA APLICADA;660007;EDAF;EDAFOLOGÍA;0;0;0,0128;0,0000;-0,0128
101522;MICRO;MICROBIOLOGÍA;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;0;0;0,0129;0,0000;-0,0129
101522;MICRO;MICROBIOLOGÍA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0129;0,0000;-0,0129
101524;QA;QUÍMICA AMBIENTAL;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0130;0,0000;-0,0130
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0130;0,0000;-0,0130
101544;CA;CARTOGRAFÍA APLICADA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0131;0,0000;-0,0131
101522;MICRO;MICROBIOLOGÍA;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0132;0,0000;-0,0132
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0135;0,0000;-0,0135
101546;EA;EDUCACIÓN AMBIENTAL;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0137;0,0000;-0,0137
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101555;EV;ECOFISIOLOGÍA VEGETAL;0;0;0,0137;0,0000;-0,0137
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0141;0,0000;-0,0141
101522;MICRO;MICROBIOLOGÍA;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;0;0;0,0143;0,0000;-0,0143
101557;GCP;GESTIÓN DE CAZA Y PESCA;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0324;0,0179;-0,0145
101556;BA;BIOTECNOLOGÍA AMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0145;0,0000;-0,0145
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0147;0,0000;-0,0147
101556;BA;BIOTECNOLOGÍA AMBIENTAL;660006;GEO;GEOLOGÍA;0;0;0,0224;0,0076;-0,0148
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0148;0,0000;-0,0148
101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0166;0,0015;-0,0151
101523;FQ;FUNDAMENTOS DE QUÍMICA;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0156;0,0000;-0,0156
101544;CA;CARTOGRAFÍA APLICADA;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0158;0,0000;-0,0158
101546;EA;EDUCACIÓN AMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0158;0,0000;-0,0158
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0159;0,0000;-0,0159
101546;EA;EDUCACIÓN AMBIENTAL;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0161;0,0000;-0,0161
101523;FQ;FUNDAMENTOS DE QUÍMICA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0162;0,0000;-0,0162
101549;GE;GESTIÓN DE ECOSISTEMAS;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0166;0,0000;-0,0166
101522;MICRO;MICROBIOLOGÍA;101524;QA;QUÍMICA AMBIENTAL;0;0;0,0626;0,0456;-0,0170
101549;GE;GESTIÓN DE ECOSISTEMAS;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0252;0,0079;-0,0173
101544;CA;CARTOGRAFÍA APLICADA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0224;0,0050;-0,0174
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0180;0,0006;-0,0174
101522;MICRO;MICROBIOLOGÍA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0175;0,0000;-0,0175
101521;E;ECOLOGÍA;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0176;0,0000;-0,0176
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0178;0,0000;-0,0178
101521;E;ECOLOGÍA;101524;QA;QUÍMICA AMBIENTAL;0;0;0,0188;0,0000;-0,0188
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0188;0,0000;-0,0188
101521;E;ECOLOGÍA;101523;FQ;FUNDAMENTOS DE QUÍMICA;0;0;0,0198;0,0000;-0,0198
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0202;0,0000;-0,0202
101522;MICRO;MICROBIOLOGÍA;101523;FQ;FUNDAMENTOS DE QUÍMICA;0;0;0,0219;0,0000;-0,0219
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;101544;CA;CARTOGRAFÍA APLICADA;0;0;0,0220;0,0000;-0,0220
101549;GE;GESTIÓN DE ECOSISTEMAS;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0267;0,0046;-0,0221
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0285;0,0060;-0,0225
101544;CA;CARTOGRAFÍA APLICADA;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0231;0,0006;-0,0225
101522;MICRO;MICROBIOLOGÍA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0236;0,0000;-0,0236
101521;E;ECOLOGÍA;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;0;0;0,0241;0,0000;-0,0241
101556;BA;BIOTECNOLOGÍA AMBIENTAL;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0246;0,0000;-0,0246
101546;EA;EDUCACIÓN AMBIENTAL;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0248;0,0000;-0,0248
101522;MICRO;MICROBIOLOGÍA;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;0;0;0,0249;0,0000;-0,0249
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;0;0;0,0256;0,0000;-0,0256
101521;E;ECOLOGÍA;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0265;0,0000;-0,0265
101524;QA;QUÍMICA AMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0923;0,0652;-0,0271
101557;GCP;GESTIÓN DE CAZA Y PESCA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0273;0,0000;-0,0273
101522;MICRO;MICROBIOLOGÍA;101549;GE;GESTIÓN DE ECOSISTEMAS;0;0;0,0283;0,0000;-0,0283
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0287;0,0000;-0,0287
101521;E;ECOLOGÍA;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0401;0,0113;-0,0288
101521;E;ECOLOGÍA;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;0;0;0,0321;0,0022;-0,0299
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0301;0,0000;-0,0301
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0301;0,0000;-0,0301
101544;CA;CARTOGRAFÍA APLICADA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0304;0,0000;-0,0304
101521;E;ECOLOGÍA;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;0;0;0,0438;0,0125;-0,0313
101556;BA;BIOTECNOLOGÍA AMBIENTAL;660007;EDAF;EDAFOLOGÍA;0;0;0,0326;0,0000;-0,0326
101521;E;ECOLOGÍA;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;0;0;0,0330;0,0000;-0,0330
101522;MICRO;MICROBIOLOGÍA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0345;0,0000;-0,0345
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0353;0,0000;-0,0353
101521;E;ECOLOGÍA;101546;EA;EDUCACIÓN AMBIENTAL;0;0;0,0360;0,0000;-0,0360
101521;E;ECOLOGÍA;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;0;0;0,0377;0,0000;-0,0377
101522;MICRO;MICROBIOLOGÍA;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0536;0,0158;-0,0378
101523;FQ;FUNDAMENTOS DE QUÍMICA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0753;0,0336;-0,0417
101521;E;ECOLOGÍA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,0468;0,0000;-0,0468
101544;CA;CARTOGRAFÍA APLICADA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0548;0,0064;-0,0484
101556;BA;BIOTECNOLOGÍA AMBIENTAL;101563;FA;FISICOQUÍMICA DE AGUAS;0;0;0,0509;0,0000;-0,0509
101556;BA;BIOTECNOLOGÍA AMBIENTAL;101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;0;0;0,0558;0,0000;-0,0558
101521;E;ECOLOGÍA;101544;CA;CARTOGRAFÍA APLICADA;1;0;0,0570;0,0000;-0,0570
101521;E;ECOLOGÍA;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;0;0;0,0612;0,0000;-0,0612
101521;E;ECOLOGÍA;101557;GCP;GESTIÓN DE CAZA Y PESCA;0;0;0,0725;0,0000;-0,0725
101521;E;ECOLOGÍA;101522;MICRO;MICROBIOLOGÍA;0;0;0,0748;0,0000;-0,0748
101522;MICRO;MICROBIOLOGÍA;101556;BA;BIOTECNOLOGÍA AMBIENTAL;0;0;0,1196;0,0000;-0,1196
