codigo_1;sigla_1;asignatura_1;curso_1;cuatrimestre_1;codigo_2;sigla_2;asignatura_2;curso_2;cuatrimestre_2;coordinacion_explicita;dependencia_normativa;coseno_tfidf;similitud_lsa;delta_semantico;u_confluencia;u_solapamiento_sincronico;u_solapamiento_diacronico
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0145;0,1977;0,1832;0,3664;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0357;0,2182;0,1825;0,3650;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;0;0;0,0254;0,2075;0,1821;0,3642;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0208;0,2026;0,1818;0,3636;0,0000;0,0000
101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0134;0,1944;0,1810;0,3620;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0005;0,1810;0,1805;0,3610;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;0;0;0,0132;0,1922;0,1790;0,3580;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0173;0,1951;0,1778;0,3556;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0458;0,2231;0,1773;0,3546;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0095;0,1845;0,1750;0,3500;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0134;0,1883;0,1749;0,3498;0,0000;0,0000
101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0034;0,1778;0,1744;0,3488;0,0000;0,0000
101544;CA;CARTOGRAFÍA APLICADA;1;2C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0304;0,2014;0,1710;0,3420;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;0;0;0,0190;0,1899;0,1709;0,3418;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;0;0;0,0249;0,1952;0,1703;0,3406;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0153;0,1847;0,1694;0,3388;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0091;0,1775;0,1684;0,3368;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;0;0;0,0223;0,1906;0,1683;0,3366;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0081;0,1755;0,1674;0,3348;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0135;0,1788;0,1653;0,3306;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0109;0,1756;0,1647;0,3294;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0156;0,1788;0,1632;0,3264;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0245;0,1863;0,1618;0,3236;0,0000;0,0000
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0287;0,1890;0,1603;0,3206;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0080;0,1674;0,1594;0,3188;0,0000;0,0000
101527;MC;METEOROLOGÍA Y CLIMATOLOGÍA;2;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0184;0,1771;0,1587;0,3174;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;0;0;0,0096;0,1669;0,1573;0,3146;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101537;GMF;GESTIÓN DEL MEDIO FÍSICO;3;1C;0;0;0,0306;0,1872;0,1566;0,3132;0,0000;0,0000
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0024;0,1583;0,1559;0,3118;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0086;0,1641;0,1555;0,3110;0,0000;0,0000
101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0099;0,1648;0,1549;0,3098;0,0000;0,0000
101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0262;0,1809;0,1547;0,3094;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;0;0;0,0817;0,2363;0,1546;0,3092;0,0000;0,1585
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0071;0,1615;0,1544;0,3088;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0078;0,1621;0,1543;0,3086;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0185;0,1718;0,1533;0,3066;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;0;0;0,0097;0,1624;0,1527;0,3054;0,0000;0,0000
101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0605;0,2126;0,1521;0,3042;0,0000;0,0525
101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0070;0,1584;0,1514;0,3028;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0314;0,1817;0,1503;0,3006;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101545;EST;ESTADÍSTICA;1;2C;0;0;0,0056;0,1555;0,1499;0,2998;0,0000;0,0000
101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0066;0,1543;0,1477;0,2954;0,0000;0,0000
101559;CPMP;CONTAMINACIÓN POR METALES PESADOS;4;2C;660007;EDAF;EDAFOLOGÍA;2;2C;0;0;0,0586;0,2063;0,1477;0,2954;0,0000;0,0430
101521;E;ECOLOGÍA;2;1C;101545;EST;ESTADÍSTICA;1;2C;0;0;0,0147;0,1617;0,1470;0,2940;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0093;0,1556;0,1463;0,2926;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0019;0,1478;0,1459;0,2918;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0087;0,1528;0,1441;0,2882;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;0;0;0,0248;0,1689;0,1441;0,2882;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0150;0,1587;0,1437;0,2874;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0240;0,1676;0,1436;0,2872;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0144;0,1579;0,1435;0,2870;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0121;0,1535;0,1414;0,2828;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0302;0,1713;0,1411;0,2822;0,0000;0,0000
101539;BBPGM;BASES BOTÁNICAS PARA LA GESTIÓN DEL MEDIOAMBIENTE;1;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0264;0,1675;0,1411;0,2822;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0014;0,1411;0,1397;0,2794;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;0;0;0,0272;0,1662;0,1390;0,2780;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0056;0,1438;0,1382;0,2764;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0142;0,1500;0,1358;0,2716;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0016;0,1374;0,1358;0,2716;0,0000;0,0000
101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0057;0,1415;0,1358;0,2716;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0030;0,1375;0,1345;0,2690;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0297;0,1641;0,1344;0,2688;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0187;0,1513;0,1326;0,2652;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;0;0;0,0119;0,1438;0,1319;0,2638;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0360;0,1676;0,1316;0,2632;0,0000;0,0000
101549;GE;GESTIÓN DE ECOSISTEMAS;2;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0210;0,1519;0,1309;0,2618;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0211;0,1509;0,1298;0,2596;0,0000;0,0000
101522;MICRO;MICROBIOLOGÍA;2;2C;101528;FM;FUNDAMENTOS DE MATEMÁTICAS;1;1C;0;0;0,0137;0,1422;0,1285;0,2570;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0041;0,1323;0,1282;0,2564;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0030;0,1312;0,1282;0,2564;0,0000;0,0000
101561;GRUI;GESTIÓN DE RESIDUOS URBANOS E INDUSTRIALES;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0169;0,1447;0,1278;0,2556;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0335;0,1602;0,1267;0,2534;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0095;0,1350;0,1255;0,2510;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0119;0,1349;0,1230;0,2460;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0409;0,1634;0,1225;0,2450;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0231;0,1453;0,1222;0,2444;0,0000;0,0000
101529;EA;ECONOMÍA AMBIENTAL;2;2C;101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;0;0;0,0222;0,1437;0,1215;0,2430;0,0000;0,0000
101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;101556;BA;BIOTECNOLOGÍA AMBIENTAL;4;2C;0;0;0,0930;0,2123;0,1193;0,2386;0,2150;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;0;0;0,0057;0,1247;0,1190;0,2380;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0137;0,1321;0,1184;0,2368;0,0000;0,0000
101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;101550;QAM;QUÍMICA ANALÍTICA MEDIOAMBIENTAL;3;1C;0;0;0,0013;0,1180;0,1167;0,2334;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;0;0;0,0265;0,1428;0,1163;0,2326;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0137;0,1297;0,1160;0,2320;0,0000;0,0000
101524;QA;QUÍMICA AMBIENTAL;2;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0144;0,1290;0,1146;0,2292;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;0;0;0,0228;0,1367;0,1139;0,2278;0,0000;0,0000
660006;GEO;GEOLOGÍA;1;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0026;0,1164;0,1138;0,2276;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;0;0;0,0226;0,1359;0,1133;0,2266;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0166;0,1294;0,1128;0,2256;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0219;0,1342;0,1123;0,2246;0,0000;0,0000
101521;E;ECOLOGÍA;2;1C;101555;EV;ECOFISIOLOGÍA VEGETAL;4;2C;0;0;0,0411;0,1531;0,1120;0,2240;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0040;0,1159;0,1119;0,2238;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101530;AHMA;ACTIVIDADES HUMANAS Y MEDIO AMBIENTE;1;2C;0;0;0,0133;0,1247;0,1114;0,2228;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101545;EST;ESTADÍSTICA;1;2C;0;0;0,0068;0,1176;0,1108;0,2216;0,0000;0,0000
101541;EIAIPC;EVALUACIÓN DE IMPACTO AMBIENTAL: INSTRUMENTOS DE PREVENCIÓN Y CONTROL;4;1C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0095;0,1197;0,1102;0,2204;0,0000;0,0000
101546;EA;EDUCACIÓN AMBIENTAL;4;1C;660059;OGP;ORGANIZACIÓN Y GESTIÓN DE PROYECTOS;4;1C;0;0;0,0128;0,1226;0,1098;0,2196;0,0000;0,0000
101552;ADA;ANÁLISIS DE DATOS AMBIENTALES;4;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0054;0,1137;0,1083;0,2166;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101563;FA;FISICOQUÍMICA DE AGUAS;4;2C;0;0;0,0124;0,1193;0,1069;0,2138;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;0;0;0,0070;0,1110;0,1040;0,2080;0,0000;0,0000
101547;CE;CALIDAD Y EMPRESA;4;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0347;0,1371;0,1024;0,2048;0,0000;0,0000
101542;SGAA;SISTEMAS DE GESTIÓN Y AUDITORÍAS AMBIENTALES;3;2C;660006;GEO;GEOLOGÍA;1;1C;0;0;0,0224;0,1241;0,1017;0,2034;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101554;TTPSS;TEORÍAS Y TÉCNICAS PARA LA SOSTENIBILIDAD SOCIOAMBIENTAL;4;2C;0;0;0,0069;0,1074;0,1005;0,2010;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0275;0,1276;0,1001;0,2002;0,0000;0,0000
101558;CCMC;CONTROL DE LA CONTAMINACIÓN MEDIANTE CATÁLISIS;4;2C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0101;0,1079;0,0978;0,1956;0,0000;0,0000
101532;BIA;BASES DE INGENIERIA AMBIENTAL;2;2C;101546;EA;EDUCACIÓN AMBIENTAL;4;1C;0;0;0,0167;0,1132;0,0965;0,1930;0,0000;0,0000
101534;CA;CONTAMINACIÓN ATMOSFÉRICA;3;2C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0073;0,1037;0,0964;0,1928;0,0000;0,0000
101526;FF;FUNDAMENTOS DE FÍSICA;1;1C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0005;0,0967;0,0962;0,1924;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101543;SIG;SISTEMAS DE INFORMACIÓN GEOGRÁFICA;2;1C;0;0;0,0247;0,1195;0,0948;0,1896;0,0000;0,0000
101520;FB;FUNDAMENTOS DE BIOLOGÍA;1;1C;101544;CA;CARTOGRAFÍA APLICADA;1;2C;0;0;0,0217;0,1162;0,0945;0,1890;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101553;IGA;INTERACCIÓN DE GENES Y AMBIENTE;4;1C;0;0;0,0011;0,0937;0,0926;0,1852;0,0000;0,0000
101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0123;0,1037;0,0914;0,1828;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;0;0;0,0193;0,1105;0,0912;0,1824;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101560;PTU;PLANEAMIENTO TERRITORIAL Y URBANO;4;1C;0;0;0,0052;0,0954;0,0902;0,1804;0,0000;0,0000
101548;TASP;TOXICOLOGÍA AMBIENTAL Y SALUD PÚBLICA;3;1C;101565;TPEU;TECNICAS PARA LA EVALUACIÓN URBANA;4;2C;0;0;0,0355;0,1249;0,0894;0,1788;0,0000;0,0000
101533;TAR;TRATAMIENTO DE AGUAS RESIDUALES;3;1C;101557;GCP;GESTIÓN DE CAZA Y PESCA;4;2C;0;0;0,0228;0,1121;0,0893;0,1786;0,0000;0,0000
101531;ALA;ADMINISTRACIÓN Y LEGISLACIÓN AMBIENTAL;2;1C;101545;EST;ESTADÍSTICA;1;2C;0;0;0,0039;0,0930;0,0891;0,1782;0,0000;0,0000
101538;FZPEMA;FUNDAMENTOS ZOOLÓGICOS PARA EL ESTUDIO DEL MEDIO AMBIENTE;1;2C;101540;GEE;GESTIÓN ENERGÉTICA Y ECOEFICIENCIA;3;2C;0;0;0,0056;0,0927;0,0871;0,1742;0,0000;0,0000
101535;CSPROAI;CONTAMINACIÓN DE LOS SUELOS POR RESIDUOS ORGÁNICOS, AGRÍCOLAS E INDUSTRIALES;3;2C;101536;OTRN;ORDENACIÓN DEL TERRITORIO Y RIESGOS NATURALES;3;1C;0;0;0,0056;0,0907;0,0851;0,1702;0,0000;0,0000
101545;EST;ESTADÍSTICA;1;2C;101551;CNRAP;CONSERVACIÓN DE LA NATURALEZA:RESTAURACIÓN Y REHABILITACIÓN AMBIENTAL. PAISAJISMO;3;2C;0;0;0,0015;0,0853;0,0838;0,1676;0,0000;0,0000
101523;FQ;FUNDAMENTOS DE QUÍMICA;1;1C;101547;CE;CALIDAD Y EMPRESA;4;1C;0;0;0,0149;0,0953;0,0804;0,1608;0,0000;0,0000
